2020-03-21,Solano County,4bf58dd8d48988d16e941735,Fast Food Restaurants,50,2
2020-03-21,Solano County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,76,3
2020-03-21,Solano County,4bf58dd8d48988d113951735,Gas Stations,47,4
2020-03-21,Solano County,4bf58dd8d48988d163941735,Parks,66,5
2020-03-21,Solano County,4bf58dd8d48988d112951735,Hardware Stores,71,6
2020-03-21,Solano County,52e816a6bcbc57f1066b7a54,Warehouse Stores,64,7
2020-03-21,Solano County,4bf58dd8d48988d1e0931735,Coffee Shops,49,8
2020-03-21,Sonoma County,4bf58dd8d48988d118951735,Grocery Stores,68,1
2020-03-21,Sonoma County,4bf58dd8d48988d163941735,Parks,89,2
2020-03-21,Sonoma County,4bf58dd8d48988d113951735,Gas Stations,59,3
2020-03-21,Sonoma County,4bf58dd8d48988d16e941735,Fast Food Restaurants,50,4
2020-03-21,Sonoma County,4bf58dd8d48988d1e0931735,Coffee Shops,46,5
2020-03-21,Sonoma County,4bf58dd8d48988d112951735,Hardware Stores,69,6
2020-03-21,Sonoma County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,57,7
2020-03-21,Stanislaus County,4bf58dd8d48988d118951735,Grocery Stores,99,1
2020-03-21,Stanislaus County,4bf58dd8d48988d16e941735,Fast Food Restaurants,50,2
2020-03-21,Stanislaus County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,65,3
2020-03-21,Stanislaus County,4bf58dd8d48988d113951735,Gas Stations,68,4
2020-03-21,Stanislaus County,4bf58dd8d48988d163941735,Parks,72,5
2020-03-21,Stanislaus County,4bf58dd8d48988d10f951735,Pharmacies,80,6
2020-03-21,Stanislaus County,4bf58dd8d48988d112951735,Hardware Stores,88,7
2020-03-21,Stanislaus County,4bf58dd8d48988d1c1941735,Mexican Restaurants,53,8
2020-03-21,Stanislaus County,4d954b0ea243a5684a65b473,Convenience Stores,58,9
2020-03-21,Stanislaus County,4bf58dd8d48988d1e0931735,Coffee Shops,53,10
2020-03-21,Stanislaus County,52dea92d3cf9994f4e043dbb,Discount Stores,66,11
2020-03-21,Stanislaus County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,55,12
2020-03-21,Stanislaus County,4bf58dd8d48988d1ca941735,Pizza Places,52,13
2020-03-21,Tulare County,4bf58dd8d48988d113951735,Gas Stations,75,1
2020-03-21,Tulare County,4bf58dd8d48988d118951735,Grocery Stores,104,2
2020-03-21,Tulare County,4bf58dd8d48988d16e941735,Fast Food Restaurants,59,3
2020-03-21,Tulare County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,62,4
2020-03-21,Tulare County,4bf58dd8d48988d1c1941735,Mexican Restaurants,59,5
2020-03-21,Tulare County,4bf58dd8d48988d112951735,Hardware Stores,79,6
2020-03-21,Tulare County,4bf58dd8d48988d10f951735,Pharmacies,71,7
2020-03-21,Tulare County,52dea92d3cf9994f4e043dbb,Discount Stores,71,8
2020-03-21,Tulare County,4bf58dd8d48988d13d941735,High Schools,60,9
2020-03-21,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,56,1
2020-03-21,Ventura County,4bf58dd8d48988d118951735,Grocery Stores,85,1
2020-03-21,Ventura County,4bf58dd8d48988d163941735,Parks,66,2
2020-03-21,Ventura County,4bf58dd8d48988d16e941735,Fast Food Restaurants,51,3
2020-03-21,Ventura County,4bf58dd8d48988d113951735,Gas Stations,54,4
2020-03-21,Ventura County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,65,5
2020-03-21,Ventura County,52f2ab2ebcbc57f1066b8b46,Supermarkets,84,6
2020-03-21,Ventura County,4bf58dd8d48988d112951735,Hardware Stores,76,7
2020-03-21,Ventura County,4bf58dd8d48988d1c1941735,Mexican Restaurants,47,8
2020-03-21,Ventura County,4bf58dd8d48988d1e0931735,Coffee Shops,47,9
2020-03-21,Ventura County,4bf58dd8d48988d10f951735,Pharmacies,67,10
2020-03-21,Ventura County,4bf58dd8d48988d1e2941735,Beaches,94,11
2020-03-21,Ventura County,4bf58dd8d48988d1fd941735,Shopping Malls,26,12
2020-03-21,Ventura County,4bf58dd8d48988d159941735,Trails,104,13
2020-03-21,Ventura County,52e816a6bcbc57f1066b7a54,Warehouse Stores,62,14
2020-03-21,Ventura County,4d954b0ea243a5684a65b473,Convenience Stores,61,15
2020-03-21,Ventura County,52dea92d3cf9994f4e043dbb,Discount Stores,63,16
2020-03-21,Ventura County,4bf58dd8d48988d124951735,Automotive Shops,56,17
2020-03-21,Yolo County,4bf58dd8d48988d118951735,Grocery Stores,69,1
2020-03-21,Yolo County,4bf58dd8d48988d113951735,Gas Stations,63,2
2020-03-21,Yolo County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,69,3
2020-03-21,Yolo County,4bf58dd8d48988d163941735,Parks,67,4
