date,state,county,category,visitIndex,visitsAbove65Index,visitsBelow65Index,rank
2020-03-04,California,San Diego County,Professional & Other Places,92,90,92,4
2020-03-04,California,San Diego County,Grocery,100,94,100,5
2020-03-04,California,San Diego County,Medical,100,95,100,6
2020-03-04,California,San Diego County,School,95,92,95,7
2020-03-04,California,San Diego County,Colleges & Universities,88,100,88,8
2020-03-04,California,San Diego County,Arts & Entertainment,93,83,93,9
2020-03-04,California,San Diego County,Fast Food Restaurants,95,86,96,10
2020-03-04,California,San Diego County,Gas Stations,96,90,96,11
2020-03-04,California,San Diego County,Residences,97,86,97,12
2020-03-04,California,San Diego County,Nightlife Spots,88,73,89,13
2020-03-04,California,San Diego County,Hotel,91,95,90,14
2020-03-04,California,San Diego County,Fitness Center,98,86,98,15
2020-03-04,California,San Diego County,Office,93,105,93,16
2020-03-04,California,San Diego County,Convenience Store,97,80,97,17
2020-03-04,California,San Diego County,Government,97,91,97,18
2020-03-04,California,San Diego County,Big Box Stores,98,87,98,19
2020-03-04,California,San Diego County,Airport,93,96,93,20
2020-03-04,California,San Diego County,Travel & Transport,74,61,75,21
2020-03-04,California,San Diego County,Spiritual Center,94,93,94,22
2020-03-04,California,San Diego County,Drug Store,100,96,101,23
2020-03-04,California,San Diego County,Sports,107,108,107,24
2020-03-04,California,San Diego County,Hardware Stores,105,86,106,25
2020-03-04,California,San Diego County,Beach,105,91,106,26
2020-03-04,California,San Diego County,Banks,104,98,104,27
2020-03-04,California,San Diego County,Light Rail Stations,100,95,100,28
2020-03-04,California,San Diego County,Discount Stores,93,83,93,29
2020-03-04,California,San Diego County,Alcohol,87,90,87,30
2020-03-04,California,San Diego County,Bus,111,157,110,31
2020-03-05,California,San Diego County,Food,99,97,99,1
2020-03-05,California,San Diego County,Shops & Services,97,94,97,2
2020-03-05,California,San Diego County,Outdoors & Recreation,99,84,100,3
2020-03-05,California,San Diego County,Professional & Other Places,96,90,96,4
2020-03-05,California,San Diego County,Grocery,100,94,100,5
2020-03-05,California,San Diego County,Medical,102,109,101,6
2020-03-05,California,San Diego County,School,104,101,104,7
2020-03-05,California,San Diego County,Colleges & Universities,91,104,91,8
2020-03-05,California,San Diego County,Arts & Entertainment,97,74,98,9
2020-03-05,California,San Diego County,Fast Food Restaurants,99,96,99,10
2020-03-05,California,San Diego County,Gas Stations,103,102,103,11
2020-03-05,California,San Diego County,Nightlife Spots,99,97,99,12
2020-03-05,California,San Diego County,Residences,101,92,101,13
2020-03-05,California,San Diego County,Hotel,91,82,91,14
2020-03-05,California,San Diego County,Fitness Center,98,96,98,15
2020-03-05,California,San Diego County,Office,96,88,97,16
2020-03-05,California,San Diego County,Government,99,107,99,17
2020-03-05,California,San Diego County,Convenience Store,96,96,96,18
2020-03-05,California,San Diego County,Big Box Stores,99,99,99,19
2020-03-05,California,San Diego County,Airport,88,79,88,20
2020-03-05,California,San Diego County,Travel & Transport,75,61,75,21
2020-03-05,California,San Diego County,Drug Store,95,94,95,22
2020-03-05,California,San Diego County,Spiritual Center,103,94,103,23
2020-03-05,California,San Diego County,Sports,101,101,101,24
2020-03-05,California,San Diego County,Beach,98,89,99,25
2020-03-05,California,San Diego County,Hardware Stores,98,95,98,26
2020-03-05,California,San Diego County,Banks,115,109,115,27
2020-03-05,California,San Diego County,Light Rail Stations,95,85,95,28
2020-03-05,California,San Diego County,Alcohol,96,103,96,29
2020-03-05,California,San Diego County,Discount Stores,89,93,89,30
2020-03-05,California,San Diego County,Bus,92,117,91,31
2020-03-06,California,San Diego County,Food,97,90,98,1
2020-03-06,California,San Diego County,Shops & Services,97,91,97,2
2020-03-06,California,San Diego County,Outdoors & Recreation,102,90,103,3
2020-03-06,California,San Diego County,Professional & Other Places,96,94,96,4
2020-03-06,California,San Diego County,Grocery,103,98,103,5
2020-03-06,California,San Diego County,School,109,110,109,6
2020-03-06,California,San Diego County,Medical,99,95,99,7
2020-03-06,California,San Diego County,Arts & Entertainment,92,83,93,8
2020-03-06,California,San Diego County,Nightlife Spots,100,92,100,9
2020-03-06,California,San Diego County,Fast Food Restaurants,100,100,100,10
2020-03-06,California,San Diego County,Gas Stations,100,94,100,11
2020-03-06,California,San Diego County,Hotel,93,79,94,12
2020-03-06,California,San Diego County,Residences,98,92,98,13
2020-03-06,California,San Diego County,Convenience Store,96,78,96,14
2020-03-06,California,San Diego County,Colleges & Universities,94,98,94,14
2020-03-06,California,San Diego County,Big Box Stores,99,104,99,15
2020-03-06,California,San Diego County,Office,103,94,103,16
2020-03-06,California,San Diego County,Fitness Center,99,91,99,17
2020-03-06,California,San Diego County,Airport,99,104,99,18
2020-03-06,California,San Diego County,Government,105,101,105,19
2020-03-06,California,San Diego County,Travel & Transport,76,75,76,20
2020-03-06,California,San Diego County,Drug Store,100,104,100,21
2020-03-06,California,San Diego County,Spiritual Center,109,109,109,22
2020-03-06,California,San Diego County,Sports,102,95,102,23
2020-03-06,California,San Diego County,Beach,90,76,91,24
2020-03-06,California,San Diego County,Hardware Stores,102,89,102,25
2020-03-06,California,San Diego County,Banks,103,112,102,26
2020-03-06,California,San Diego County,Alcohol,102,95,102,27
2020-03-06,California,San Diego County,Light Rail Stations,97,105,97,28
2020-03-06,California,San Diego County,Discount Stores,101,95,101,29
2020-03-06,California,San Diego County,Bus,92,71,92,30
2020-03-07,California,San Diego County,Food,95,89,95,1
2020-03-07,California,San Diego County,Shops & Services,96,94,96,2
2020-03-07,California,San Diego County,Outdoors & Recreation,105,91,105,3
2020-03-07,California,San Diego County,Arts & Entertainment,91,78,91,4
2020-03-07,California,San Diego County,Grocery,98,96,98,5
2020-03-07,California,San Diego County,Professional & Other Places,97,85,97,6
2020-03-07,California,San Diego County,Nightlife Spots,92,84,92,7
2020-03-07,California,San Diego County,Hotel,94,81,94,8
2020-03-07,California,San Diego County,Fast Food Restaurants,96,96,96,9
2020-03-07,California,San Diego County,Residences,100,90,101,10
2020-03-07,California,San Diego County,Gas Stations,96,85,97,11
2020-03-07,California,San Diego County,Big Box Stores,102,95,102,12
2020-03-07,California,San Diego County,School,112,113,112,13
2020-03-07,California,San Diego County,Convenience Store,96,94,96,14
2020-03-07,California,San Diego County,Medical,91,103,91,15
2020-03-07,California,San Diego County,Fitness Center,94,80,94,16
2020-03-07,California,San Diego County,Travel & Transport,79,64,80,17
2020-03-07,California,San Diego County,Sports,112,118,112,18
2020-03-07,California,San Diego County,Drug Store,98,80,99,19
2020-03-07,California,San Diego County,Beach,87,75,87,20
2020-03-07,California,San Diego County,Airport,88,71,88,21
2020-03-07,California,San Diego County,Colleges & Universities,102,108,102,22
2020-03-07,California,San Diego County,Spiritual Center,99,95,99,23
2020-03-07,California,San Diego County,Hardware Stores,98,96,98,24
2020-03-07,California,San Diego County,Government,107,111,107,25
2020-03-07,California,San Diego County,Office,101,149,99,26
2020-03-07,California,San Diego County,Alcohol,95,92,95,27
2020-03-07,California,San Diego County,Discount Stores,100,80,100,28
2020-03-07,California,San Diego County,Banks,81,66,82,29
2020-03-07,California,San Diego County,Light Rail Stations,85,71,85,30
2020-03-07,California,San Diego County,Bus,98,44,99,31
2020-03-08,California,San Diego County,Food,100,98,100,1
2020-03-08,California,San Diego County,Shops & Services,96,97,96,2
2020-03-08,California,San Diego County,Outdoors & Recreation,105,96,105,3
2020-03-08,California,San Diego County,Grocery,98,95,98,4
2020-03-08,California,San Diego County,Arts & Entertainment,95,80,96,5
2020-03-08,California,San Diego County,Professional & Other Places,96,87,96,6
2020-03-08,California,San Diego County,Nightlife Spots,97,100,97,7
2020-03-08,California,San Diego County,Hotel,89,94,89,8
2020-03-08,California,San Diego County,Fast Food Restaurants,96,94,96,9
2020-03-08,California,San Diego County,Big Box Stores,105,108,105,10
2020-03-08,California,San Diego County,Gas Stations,97,84,97,11
2020-03-08,California,San Diego County,Residences,95,89,96,12
2020-03-08,California,San Diego County,Spiritual Center,90,90,90,13
2020-03-08,California,San Diego County,Airport,85,90,85,14
2020-03-08,California,San Diego County,Convenience Store,91,74,92,15
2020-03-08,California,San Diego County,School,102,109,102,16
2020-03-08,California,San Diego County,Beach,111,112,111,17
2020-03-08,California,San Diego County,Fitness Center,96,89,96,18
2020-03-08,California,San Diego County,Travel & Transport,74,78,74,19
2020-03-08,California,San Diego County,Medical,97,88,97,20
2020-03-08,California,San Diego County,Drug Store,98,89,99,21
2020-03-08,California,San Diego County,Sports,98,99,98,22
2020-03-08,California,San Diego County,Hardware Stores,110,120,110,23
2020-03-08,California,San Diego County,Colleges & Universities,100,111,100,24
2020-03-08,California,San Diego County,Government,112,105,112,25
2020-03-08,California,San Diego County,Discount Stores,102,90,102,26
2020-03-08,California,San Diego County,Alcohol,93,100,93,27
2020-03-08,California,San Diego County,Office,86,94,85,28
2020-03-08,California,San Diego County,Light Rail Stations,84,73,84,29
2020-03-08,California,San Diego County,Banks,88,67,88,30
2020-03-08,California,San Diego County,Bus,83,68,83,31
2020-03-09,California,San Diego County,Shops & Services,97,98,97,1
2020-03-09,California,San Diego County,Food,97,93,98,2
2020-03-09,California,San Diego County,Outdoors & Recreation,99,90,99,3
2020-03-09,California,San Diego County,Professional & Other Places,102,100,102,4
2020-03-09,California,San Diego County,Grocery,107,111,107,5
2020-03-09,California,San Diego County,Medical,109,99,109,6
2020-03-09,California,San Diego County,School,120,115,120,7
2020-03-09,California,San Diego County,Arts & Entertainment,97,87,97,8
2020-03-09,California,San Diego County,Colleges & Universities,102,106,102,9
2020-03-09,California,San Diego County,Fast Food Restaurants,104,101,105,10
2020-03-09,California,San Diego County,Gas Stations,100,106,100,11
2020-03-09,California,San Diego County,Nightlife Spots,97,97,97,12
2020-03-09,California,San Diego County,Residences,97,78,97,13
2020-03-09,California,San Diego County,Fitness Center,99,85,99,14
2020-03-09,California,San Diego County,Office,110,113,110,15
2020-03-09,California,San Diego County,Hotel,83,88,83,16
2020-03-09,California,San Diego County,Big Box Stores,105,96,105,17
2020-03-09,California,San Diego County,Government,113,99,114,18
2020-03-09,California,San Diego County,Convenience Store,97,101,97,19
2020-03-09,California,San Diego County,Airport,80,73,80,20
2020-03-09,California,San Diego County,Travel & Transport,76,70,76,21
2020-03-09,California,San Diego County,Drug Store,104,108,104,22
2020-03-09,California,San Diego County,Sports,117,133,117,23
2020-03-09,California,San Diego County,Spiritual Center,113,111,113,24
2020-03-09,California,San Diego County,Hardware Stores,106,106,106,25
2020-03-09,California,San Diego County,Beach,99,94,99,26
2020-03-09,California,San Diego County,Banks,111,111,111,27
2020-03-09,California,San Diego County,Light Rail Stations,100,60,101,28
2020-03-09,California,San Diego County,Alcohol,103,104,103,29
2020-03-09,California,San Diego County,Discount Stores,98,94,98,30
2020-03-09,California,San Diego County,Bus,102,98,102,31
2020-03-10,California,San Diego County,Shops & Services,90,80,90,1
2020-03-10,California,San Diego County,Food,89,79,90,2
2020-03-10,California,San Diego County,Outdoors & Recreation,75,61,76,3
2020-03-10,California,San Diego County,Professional & Other Places,83,72,83,4
2020-03-10,California,San Diego County,Grocery,101,93,101,5
2020-03-10,California,San Diego County,Medical,93,89,93,6
2020-03-10,California,San Diego County,School,89,74,90,7
2020-03-10,California,San Diego County,Colleges & Universities,76,73,76,8
2020-03-10,California,San Diego County,Fast Food Restaurants,91,81,91,9
2020-03-10,California,San Diego County,Gas Stations,90,91,90,10
2020-03-10,California,San Diego County,Fitness Center,90,85,90,11
2020-03-10,California,San Diego County,Nightlife Spots,86,80,86,12
2020-03-10,California,San Diego County,Arts & Entertainment,76,55,77,13
2020-03-10,California,San Diego County,Residences,85,78,85,14
2020-03-10,California,San Diego County,Office,79,77,79,15
2020-03-10,California,San Diego County,Hotel,74,63,74,16
2020-03-10,California,San Diego County,Government,86,80,86,17
2020-03-10,California,San Diego County,Big Box Stores,103,94,103,18
2020-03-10,California,San Diego County,Convenience Store,86,74,86,19
2020-03-10,California,San Diego County,Drug Store,97,103,97,20
2020-03-10,California,San Diego County,Airport,72,72,72,21
2020-03-10,California,San Diego County,Travel & Transport,59,51,59,22
2020-03-10,California,San Diego County,Spiritual Center,92,72,93,23
