date,county,categoryName,visitIndex
2020-03-04,Orange County,Hotels,72
2020-03-04,Orange County,Residential Buildings (Apartments / Condos),101
2020-03-04,Orange County,Parking,105
2020-03-04,Orange County,Churches,87
2020-03-04,Orange County,Resorts,84
2020-03-04,Orange County,Shopping Plazas,96
2020-03-05,Orange County,Fast Food Restaurants,98
2020-03-05,Orange County,Grocery Stores,101
2020-03-05,Orange County,Shopping Malls,94
2020-03-05,Orange County,Theme Parks,80
2020-03-05,Orange County,Gas Stations,98
2020-03-05,Orange County,Offices,97
2020-03-05,Orange County,Parks,101
2020-03-05,Orange County,Coffee Shops,99
2020-03-05,Orange County,Theme Park Rides/Attractions,91
2020-03-05,Orange County,Big Box Stores,98
2020-03-05,Orange County,Elementary Schools,97
2020-03-05,Orange County,Mexican Restaurants,102
2020-03-05,Orange County,Buildings,101
2020-03-05,Orange County,Gyms or Fitness Centers,99
2020-03-05,Orange County,Hotels,69
2020-03-05,Orange County,Residential Buildings (Apartments / Condos),98
2020-03-05,Orange County,Parking,94
2020-03-05,Orange County,Resorts,82
2020-03-05,Orange County,Shopping Plazas,91
2020-03-05,Orange County,Pharmacies,98
2020-03-06,Orange County,Fast Food Restaurants,99
2020-03-06,Orange County,Grocery Stores,103
2020-03-06,Orange County,Shopping Malls,92
2020-03-06,Orange County,Theme Parks,80
2020-03-06,Orange County,Gas Stations,96
2020-03-06,Orange County,Theme Park Rides/Attractions,87
2020-03-06,Orange County,Coffee Shops,95
2020-03-06,Orange County,Parks,99
2020-03-06,Orange County,Big Box Stores,100
2020-03-06,Orange County,Mexican Restaurants,102
2020-03-06,Orange County,Offices,95
2020-03-06,Orange County,Elementary Schools,101
2020-03-06,Orange County,Hotels,74
2020-03-06,Orange County,Buildings,98
2020-03-06,Orange County,Residential Buildings (Apartments / Condos),103
2020-03-06,Orange County,Shopping Plazas,91
2020-03-06,Orange County,Supermarkets,100
2020-03-06,Orange County,American Restaurants,92
2020-03-06,Orange County,Resorts,79
2020-03-06,Orange County,Churches,107
2020-03-07,Orange County,Shopping Malls,92
2020-03-07,Orange County,Theme Parks,85
2020-03-07,Orange County,Grocery Stores,102
2020-03-07,Orange County,Fast Food Restaurants,92
2020-03-07,Orange County,Theme Park Rides/Attractions,87
2020-03-07,Orange County,Parks,105
2020-03-07,Orange County,Gas Stations,94
2020-03-07,Orange County,Big Box Stores,99
2020-03-07,Orange County,Coffee Shops,92
2020-03-07,Orange County,Mexican Restaurants,96
2020-03-07,Orange County,Hotels,84
2020-03-07,Orange County,Resorts,85
2020-03-07,Orange County,American Restaurants,97
2020-03-07,Orange County,Shopping Plazas,88
2020-03-07,Orange County,Residential Buildings (Apartments / Condos),102
2020-03-07,Orange County,Supermarkets,102
2020-03-07,Orange County,Churches,104
2020-03-07,Orange County,Parking,82
2020-03-07,Orange County,Pharmacies,101
2020-03-07,Orange County,Hardware Stores,111
2020-03-08,Orange County,Theme Parks,100
2020-03-08,Orange County,Grocery Stores,99
2020-03-08,Orange County,Shopping Malls,95
2020-03-08,Orange County,Theme Park Rides/Attractions,108
2020-03-08,Orange County,Fast Food Restaurants,98
2020-03-08,Orange County,Big Box Stores,109
2020-03-08,Orange County,Gas Stations,99
2020-03-08,Orange County,Churches,88
2020-03-08,Orange County,Parks,106
2020-03-08,Orange County,Coffee Shops,97
2020-03-08,Orange County,Mexican Restaurants,102
2020-03-08,Orange County,Resorts,101
2020-03-08,Orange County,Hotels,85
2020-03-08,Orange County,Shopping Plazas,97
2020-03-08,Orange County,Supermarkets,93
2020-03-08,Orange County,American Restaurants,104
2020-03-08,Orange County,Residential Buildings (Apartments / Condos),99
2020-03-08,Orange County,Parking,84
2020-03-08,Orange County,Warehouse Stores,91
2020-03-08,Orange County,Pharmacies,104
2020-03-09,Orange County,Theme Parks,98
2020-03-09,Orange County,Grocery Stores,108
2020-03-09,Orange County,Fast Food Restaurants,98
2020-03-09,Orange County,Shopping Malls,97
2020-03-09,Orange County,Gas Stations,96
2020-03-09,Orange County,Theme Park Rides/Attractions,99
2020-03-09,Orange County,Offices,105
2020-03-09,Orange County,Parks,100
2020-03-09,Orange County,Coffee Shops,96
2020-03-09,Orange County,Big Box Stores,105
2020-03-09,Orange County,Elementary Schools,132
2020-03-09,Orange County,Hotels,89
2020-03-09,Orange County,Buildings,103
2020-03-09,Orange County,Resorts,96
2020-03-09,Orange County,Mexican Restaurants,99
2020-03-09,Orange County,Gyms or Fitness Centers,92
2020-03-09,Orange County,Residential Buildings (Apartments / Condos),100
2020-03-09,Orange County,Supermarkets,100
2020-03-09,Orange County,Pharmacies,100
2020-03-09,Orange County,Shopping Plazas,86
2020-03-10,Orange County,Grocery Stores,105
2020-03-10,Orange County,Fast Food Restaurants,90
2020-03-10,Orange County,Theme Parks,93
2020-03-10,Orange County,Shopping Malls,95
2020-03-10,Orange County,Gas Stations,85
2020-03-10,Orange County,Theme Park Rides/Attractions,93
2020-03-10,Orange County,Offices,82
2020-03-10,Orange County,Coffee Shops,91
2020-03-10,Orange County,Big Box Stores,107
2020-03-10,Orange County,Hotels,88
2020-03-10,Orange County,Parks,74
2020-03-10,Orange County,Mexican Restaurants,93
2020-03-10,Orange County,Elementary Schools,91
2020-03-10,Orange County,Gyms or Fitness Centers,92
2020-03-10,Orange County,Buildings,88
2020-03-10,Orange County,Resorts,94
2020-03-10,Orange County,Supermarkets,102
2020-03-10,Orange County,Shopping Plazas,94
2020-03-10,Orange County,Residential Buildings (Apartments / Condos),85
2020-03-10,Orange County,Pharmacies,98
2020-03-11,Orange County,Theme Parks,118
2020-03-11,Orange County,Grocery Stores,111
2020-03-11,Orange County,Fast Food Restaurants,98
2020-03-11,Orange County,Shopping Malls,98
2020-03-11,Orange County,Theme Park Rides/Attractions,120
2020-03-11,Orange County,Gas Stations,97
2020-03-11,Orange County,Parks,100
2020-03-11,Orange County,Offices,88
2020-03-11,Orange County,Coffee Shops,93
2020-03-11,Orange County,Big Box Stores,106
2020-03-11,Orange County,Hotels,83
2020-03-11,Orange County,Elementary Schools,89
2020-03-11,Orange County,Mexican Restaurants,97
2020-03-11,Orange County,Resorts,102
2020-03-11,Orange County,Buildings,92
2020-03-11,Orange County,Gyms or Fitness Centers,96
2020-03-11,Orange County,Shopping Plazas,106
2020-03-11,Orange County,Warehouse Stores,136
2020-03-11,Orange County,Supermarkets,111
2020-03-11,Orange County,Residential Buildings (Apartments / Condos),97
2020-03-12,Orange County,Grocery Stores,122
2020-03-12,Orange County,Fast Food Restaurants,89
2020-03-12,Orange County,Shopping Malls,91
2020-03-12,Orange County,Theme Parks,78
2020-03-12,Orange County,Gas Stations,90
2020-03-12,Orange County,Big Box Stores,116
2020-03-12,Orange County,Offices,80
2020-03-12,Orange County,Coffee Shops,83
2020-03-12,Orange County,Theme Park Rides/Attractions,73
2020-03-12,Orange County,Parks,74
2020-03-12,Orange County,Elementary Schools,87
2020-03-12,Orange County,Hotels,78
2020-03-12,Orange County,Supermarkets,120
2020-03-12,Orange County,Buildings,88
2020-03-12,Orange County,Mexican Restaurants,83
2020-03-12,Orange County,Warehouse Stores,128
2020-03-12,Orange County,Pharmacies,103
2020-03-12,Orange County,Shopping Plazas,89
2020-03-12,Orange County,Resorts,80
2020-03-12,Orange County,Residential Buildings (Apartments / Condos),84
2020-03-13,Orange County,Grocery Stores,170
2020-03-13,Orange County,Fast Food Restaurants,98
2020-03-13,Orange County,Shopping Malls,97
2020-03-13,Orange County,Theme Parks,76
2020-03-13,Orange County,Big Box Stores,151
2020-03-13,Orange County,Gas Stations,95
2020-03-13,Orange County,Theme Park Rides/Attractions,81
2020-03-13,Orange County,Coffee Shops,85
2020-03-13,Orange County,Supermarkets,151
2020-03-13,Orange County,Mexican Restaurants,94
2020-03-13,Orange County,Offices,84
2020-03-13,Orange County,Pharmacies,134
2020-03-13,Orange County,Parks,77
2020-03-13,Orange County,Elementary Schools,96
2020-03-13,Orange County,Warehouse Stores,148
2020-03-13,Orange County,Shopping Plazas,99
2020-03-13,Orange County,Hotels,69
2020-03-13,Orange County,Buildings,86
2020-03-13,Orange County,Residential Buildings (Apartments / Condos),91
2020-03-13,Orange County,Banks,100
2020-03-14,Orange County,Grocery Stores,149
2020-03-14,Orange County,Shopping Malls,83
2020-03-14,Orange County,Fast Food Restaurants,79
2020-03-14,Orange County,Big Box Stores,123
2020-03-14,Orange County,Gas Stations,85
2020-03-14,Orange County,Supermarkets,138
2020-03-14,Orange County,Parks,74
2020-03-14,Orange County,Coffee Shops,74
2020-03-14,Orange County,Mexican Restaurants,84
2020-03-14,Orange County,Pharmacies,135
2020-03-14,Orange County,Warehouse Stores,101
2020-03-14,Orange County,Hardware Stores,115
2020-03-14,Orange County,Residential Buildings (Apartments / Condos),86
2020-03-14,Orange County,Shopping Plazas,74
2020-03-14,Orange County,Hotels,51
2020-03-14,Orange County,American Restaurants,69
2020-03-14,Orange County,Convenience Stores,93
2020-03-14,Orange County,Gyms or Fitness Centers,81
2020-03-14,Orange County,Discount Stores,133
2020-03-14,Orange County,Churches,62
2020-03-14,Orange County,Banks,77
2020-03-15,Orange County,Grocery Stores,118
2020-03-15,Orange County,Shopping Malls,77
2020-03-15,Orange County,Fast Food Restaurants,86
2020-03-15,Orange County,Big Box Stores,108
2020-03-15,Orange County,Gas Stations,86
2020-03-15,Orange County,Parks,86
2020-03-15,Orange County,Supermarkets,116
2020-03-15,Orange County,Mexican Restaurants,85
2020-03-15,Orange County,Coffee Shops,73
2020-03-15,Orange County,Pharmacies,127
2020-03-15,Orange County,Churches,44
2020-03-15,Orange County,Residential Buildings (Apartments / Condos),92
2020-03-15,Orange County,Shopping Plazas,70
2020-03-15,Orange County,Warehouse Stores,85
2020-03-15,Orange County,Hardware Stores,113
2020-03-15,Orange County,American Restaurants,67
2020-03-15,Orange County,Convenience Stores,91
2020-03-15,Orange County,Hotels,41
2020-03-15,Orange County,Gyms or Fitness Centers,81
2020-03-15,Orange County,Discount Stores,132
2020-03-16,Orange County,Grocery Stores,148
2020-03-16,Orange County,Fast Food Restaurants,84
2020-03-16,Orange County,Shopping Malls,80
2020-03-16,Orange County,Gas Stations,86
2020-03-16,Orange County,Big Box Stores,117
2020-03-16,Orange County,Supermarkets,142
2020-03-16,Orange County,Offices,80
2020-03-16,Orange County,Parks,73
2020-03-16,Orange County,Pharmacies,122
2020-03-16,Orange County,Coffee Shops,66
2020-03-16,Orange County,Warehouse Stores,114
2020-03-16,Orange County,Buildings,82
2020-03-16,Orange County,Residential Buildings (Apartments / Condos),88
2020-03-16,Orange County,Mexican Restaurants,79
2020-03-16,Orange County,Banks,103
2020-03-16,Orange County,Hardware Stores,101
2020-03-16,Orange County,Doctor's Offices,82
2020-03-16,Orange County,Shopping Plazas,70
2020-03-16,Orange County,Gyms or Fitness Centers,59
2020-03-16,Orange County,Convenience Stores,85
2020-03-16,Orange County,Automotive Shops,85
2020-03-17,Orange County,Grocery Stores,131
2020-03-17,Orange County,Fast Food Restaurants,75
2020-03-17,Orange County,Shopping Malls,70
2020-03-17,Orange County,Gas Stations,75
2020-03-17,Orange County,Big Box Stores,110
2020-03-17,Orange County,Parks,87
2020-03-17,Orange County,Supermarkets,130
2020-03-17,Orange County,Offices,58
2020-03-17,Orange County,Pharmacies,117
2020-03-17,Orange County,Coffee Shops,58
2020-03-17,Orange County,Mexican Restaurants,68
2020-03-17,Orange County,Residential Buildings (Apartments / Condos),87
2020-03-17,Orange County,Buildings,71
2020-03-17,Orange County,Warehouse Stores,106
2020-03-17,Orange County,Hardware Stores,99
2020-03-17,Orange County,Banks,76
2020-03-17,Orange County,Convenience Stores,76
2020-03-17,Orange County,Doctor's Offices,68
2020-03-17,Orange County,Automotive Shops,78
2020-03-17,Orange County,Shopping Plazas,63
2020-03-18,Orange County,Grocery Stores,118
2020-03-18,Orange County,Fast Food Restaurants,67
2020-03-18,Orange County,Gas Stations,68
2020-03-18,Orange County,Big Box Stores,96
2020-03-18,Orange County,Shopping Malls,56
2020-03-18,Orange County,Parks,83
2020-03-18,Orange County,Offices,52
2020-03-18,Orange County,Supermarkets,110
2020-03-18,Orange County,Coffee Shops,54
2020-03-18,Orange County,Pharmacies,95
2020-03-18,Orange County,Buildings,69
2020-03-18,Orange County,Residential Buildings (Apartments / Condos),81
2020-03-18,Orange County,Mexican Restaurants,60
2020-03-18,Orange County,Warehouse Stores,92
2020-03-18,Orange County,Hardware Stores,93
2020-03-18,Orange County,Banks,77
2020-03-18,Orange County,Convenience Stores,72
2020-03-18,Orange County,Automotive Shops,73
2020-03-18,Orange County,Doctor's Offices,60
2020-03-18,Orange County,Churches,45
2020-03-19,Orange County,Grocery Stores,106
2020-03-19,Orange County,Fast Food Restaurants,61
2020-03-19,Orange County,Gas Stations,63
2020-03-19,Orange County,Big Box Stores,89
2020-03-19,Orange County,Shopping Malls,49
2020-03-19,Orange County,Parks,69
2020-03-19,Orange County,Offices,51
2020-03-19,Orange County,Supermarkets,102
2020-03-19,Orange County,Pharmacies,81
2020-03-19,Orange County,Residential Buildings (Apartments / Condos),71
2020-03-19,Orange County,Buildings,62
2020-03-19,Orange County,Coffee Shops,42
2020-03-19,Orange County,Warehouse Stores,85
2020-03-19,Orange County,Mexican Restaurants,51
2020-03-19,Orange County,Hardware Stores,86
2020-03-19,Orange County,Convenience Stores,70
2020-03-19,Orange County,Automotive Shops,68
2020-03-19,Orange County,Banks,66
2020-03-19,Orange County,Doctor's Offices,57
2020-03-19,Orange County,Elementary Schools,35
2020-03-19,Orange County,Churches,55
2020-03-20,Orange County,Grocery Stores,104
2020-03-20,Orange County,Fast Food Restaurants,59
2020-03-20,Orange County,Big Box Stores,91
2020-03-20,Orange County,Gas Stations,60
2020-03-20,Orange County,Parks,77
2020-03-20,Orange County,Shopping Malls,43
2020-03-20,Orange County,Pharmacies,93
2020-03-20,Orange County,Supermarkets,90
2020-03-20,Orange County,Offices,51
2020-03-20,Orange County,Coffee Shops,42
2020-03-20,Orange County,Residential Buildings (Apartments / Condos),68
2020-03-20,Orange County,Mexican Restaurants,48
2020-03-20,Orange County,Warehouse Stores,85
2020-03-20,Orange County,Buildings,58
2020-03-20,Orange County,Hardware Stores,90
2020-03-20,Orange County,Banks,63
2020-03-20,Orange County,Convenience Stores,64
2020-03-20,Orange County,Shopping Plazas,46
2020-03-20,Orange County,Automotive Shops,64
2020-03-20,Orange County,Elementary Schools,36
2020-03-21,Orange County,Grocery Stores,81
2020-03-21,Orange County,Fast Food Restaurants,51
2020-03-21,Orange County,Parks,73
2020-03-21,Orange County,Big Box Stores,70
2020-03-21,Orange County,Shopping Malls,33
2020-03-21,Orange County,Gas Stations,51
2020-03-21,Orange County,Supermarkets,74
2020-03-21,Orange County,Hardware Stores,85
2020-03-21,Orange County,Coffee Shops,37
2020-03-21,Orange County,Pharmacies,71
2020-03-21,Orange County,Mexican Restaurants,40
2020-03-21,Orange County,Residential Buildings (Apartments / Condos),59
2020-03-21,Orange County,Beaches,94
2020-03-21,Orange County,Warehouse Stores,59
2020-03-21,Orange County,Convenience Stores,54
2020-03-21,Orange County,Trails,94
2020-03-21,Orange County,Automotive Shops,57
2020-03-21,Orange County,Shopping Plazas,31
2020-03-21,Orange County,Elementary Schools,61
2020-03-21,Orange County,Banks,47
2020-03-22,Orange County,Grocery Stores,49
2020-03-22,Orange County,Parks,53
2020-03-22,Orange County,Big Box Stores,46
2020-03-22,Orange County,Fast Food Restaurants,33
2020-03-22,Orange County,Shopping Malls,21
2020-03-22,Orange County,Gas Stations,31
2020-03-22,Orange County,Supermarkets,49
2020-03-22,Orange County,Hardware Stores,72
2020-03-22,Orange County,Pharmacies,50
2020-03-22,Orange County,Coffee Shops,24
2020-03-22,Orange County,Warehouse Stores,43
2020-03-22,Orange County,Mexican Restaurants,26
2020-03-22,Orange County,Beaches,65
2020-03-22,Orange County,Residential Buildings (Apartments / Condos),32
2020-03-22,Orange County,Trails,68
2020-03-22,Orange County,Shopping Plazas,21
2020-03-22,Orange County,Convenience Stores,35
2020-03-22,Orange County,Churches,10
2020-03-22,Orange County,Elementary Schools,38
2020-03-22,Orange County,Discount Stores,46
2020-03-01,Placer County,Grocery Stores,97
2020-03-01,Placer County,Ski Areas,117
2020-03-01,Placer County,Big Box Stores,106
2020-03-01,Placer County,Gas Stations,108
2020-03-01,Placer County,Shopping Plazas,92
2020-03-01,Placer County,Fast Food Restaurants,105
2020-03-01,Placer County,Coffee Shops,114
2020-03-01,Placer County,Churches,102
2020-03-01,Placer County,American Restaurants,89
2020-03-01,Placer County,Ski Chairlifts,114
2020-03-01,Placer County,Shopping Malls,109
2020-03-01,Placer County,Parks,80
2020-03-01,Placer County,Hardware Stores,118
2020-03-01,Placer County,Hotels,115
2020-03-01,Placer County,Mexican Restaurants,105
2020-03-01,Placer County,Casinos,88
2020-03-01,Placer County,Warehouse Stores,119
2020-03-01,Placer County,Ski Lodges,121
2020-03-01,Placer County,Bars,93
2020-03-01,Placer County,Pharmacies,118
2020-03-01,Placer County,Pizza Places,84
2020-03-02,Placer County,Grocery Stores,97
2020-03-02,Placer County,Fast Food Restaurants,110
2020-03-02,Placer County,Gas Stations,104
2020-03-02,Placer County,Shopping Plazas,107
2020-03-02,Placer County,Big Box Stores,111
2020-03-02,Placer County,Parks,94
2020-03-02,Placer County,Coffee Shops,87
2020-03-02,Placer County,Elementary Schools,119
2020-03-02,Placer County,American Restaurants,98
2020-03-02,Placer County,Medical Centers,105
2020-03-02,Placer County,Hardware Stores,95
2020-03-02,Placer County,Automotive Shops,101
2020-03-02,Placer County,Ski Areas,86
2020-03-02,Placer County,Pharmacies,104
2020-03-02,Placer County,Pizza Places,100
2020-03-02,Placer County,Gyms,111
2020-03-02,Placer County,Churches,113
2020-03-02,Placer County,Casinos,105
2020-03-02,Placer County,Convenience Stores,104
2020-03-02,Placer County,High Schools,155
2020-03-02,Placer County,Golf Courses,94
2020-03-02,Placer County,Shopping Malls,74
2020-03-02,Placer County,Warehouse Stores,104
2020-03-03,Placer County,Grocery Stores,96
2020-03-03,Placer County,Gas Stations,108
2020-03-03,Placer County,Shopping Plazas,106
2020-03-03,Placer County,Fast Food Restaurants,93
2020-03-03,Placer County,Parks,104
2020-03-03,Placer County,Big Box Stores,104
2020-03-03,Placer County,Coffee Shops,109
2020-03-03,Placer County,Elementary Schools,123
2020-03-03,Placer County,American Restaurants,116
2020-03-03,Placer County,Churches,139
2020-03-03,Placer County,Hardware Stores,96
2020-03-03,Placer County,Medical Centers,93
2020-03-03,Placer County,Automotive Shops,95
2020-03-03,Placer County,Pizza Places,106
2020-03-03,Placer County,Pharmacies,108
2020-03-03,Placer County,Golf Courses,105
2020-03-03,Placer County,Shopping Malls,115
2020-03-03,Placer County,Ski Areas,96
2020-03-03,Placer County,Doctor's Offices,127
2020-03-03,Placer County,Gyms,109
2020-03-03,Placer County,Mexican Restaurants,103
2020-03-04,Placer County,Grocery Stores,101
2020-03-04,Placer County,Gas Stations,105
2020-03-04,Placer County,Shopping Plazas,93
2020-03-04,Placer County,Fast Food Restaurants,94
2020-03-04,Placer County,Parks,102
2020-03-04,Placer County,Big Box Stores,91
2020-03-04,Placer County,Coffee Shops,94
2020-03-04,Placer County,Medical Centers,105
2020-03-04,Placer County,Elementary Schools,94
2020-03-04,Placer County,American Restaurants,94
2020-03-04,Placer County,Pizza Places,111
2020-03-04,Placer County,Pharmacies,130
2020-03-04,Placer County,Churches,98
2020-03-04,Placer County,Hardware Stores,98
2020-03-04,Placer County,Automotive Shops,94
2020-03-04,Placer County,Golf Courses,102
2020-03-04,Placer County,Hotels,93
2020-03-04,Placer County,Mexican Restaurants,91
2020-03-04,Placer County,Convenience Stores,92
2020-03-04,Placer County,Casinos,113
2020-03-04,Placer County,Shopping Malls,77
2020-03-04,Placer County,Gyms,95
2020-03-05,Placer County,Grocery Stores,94
2020-03-05,Placer County,Shopping Plazas,104
2020-03-05,Placer County,Gas Stations,105
2020-03-05,Placer County,Fast Food Restaurants,95
2020-03-05,Placer County,Big Box Stores,86
2020-03-05,Placer County,Parks,90
2020-03-05,Placer County,Coffee Shops,104
2020-03-05,Placer County,Elementary Schools,104
2020-03-05,Placer County,American Restaurants,104
2020-03-05,Placer County,Automotive Shops,121
2020-03-05,Placer County,Medical Centers,108
2020-03-05,Placer County,Pharmacies,116
2020-03-05,Placer County,Mexican Restaurants,112
2020-03-05,Placer County,Hardware Stores,89
2020-03-05,Placer County,Golf Courses,100
2020-03-05,Placer County,Pizza Places,79
2020-03-05,Placer County,Shopping Malls,90
2020-03-05,Placer County,Hotels,103
2020-03-05,Placer County,High Schools,106
2020-03-05,Placer County,Doctor's Offices,101
2020-03-05,Placer County,Middle Schools,143
2020-03-05,Placer County,Convenience Stores,89
2020-03-05,Placer County,Ski Areas,68
2020-03-06,Placer County,Grocery Stores,87
2020-03-06,Placer County,Shopping Plazas,93
2020-03-06,Placer County,Fast Food Restaurants,103
2020-03-06,Placer County,Gas Stations,98
2020-03-06,Placer County,Big Box Stores,103
2020-03-06,Placer County,Coffee Shops,103
2020-03-06,Placer County,Parks,94
2020-03-06,Placer County,American Restaurants,102
2020-03-06,Placer County,Elementary Schools,85
2020-03-06,Placer County,Pharmacies,116
2020-03-06,Placer County,Shopping Malls,88
2020-03-06,Placer County,Ski Areas,69
2020-03-06,Placer County,Pizza Places,86
2020-03-06,Placer County,Hardware Stores,93
2020-03-06,Placer County,Automotive Shops,91
2020-03-06,Placer County,Hotels,95
2020-03-06,Placer County,Bars,95
2020-03-06,Placer County,Medical Centers,89
2020-03-06,Placer County,Churches,125
2020-03-06,Placer County,Warehouse Stores,127
2020-03-06,Placer County,Casinos,101
2020-03-07,Placer County,Grocery Stores,85
2020-03-07,Placer County,Shopping Plazas,89
2020-03-07,Placer County,Big Box Stores,101
2020-03-07,Placer County,Ski Areas,66
2020-03-07,Placer County,Fast Food Restaurants,95
2020-03-07,Placer County,American Restaurants,99
2020-03-07,Placer County,Gas Stations,79
2020-03-07,Placer County,Coffee Shops,82
2020-03-07,Placer County,Shopping Malls,89
2020-03-07,Placer County,Parks,70
2020-03-07,Placer County,Ski Chairlifts,67
2020-03-07,Placer County,Casinos,111
2020-03-07,Placer County,Hotels,77
2020-03-07,Placer County,Hardware Stores,85
2020-03-07,Placer County,Bars,85
2020-03-07,Placer County,Pizza Places,93
2020-03-07,Placer County,Mexican Restaurants,94
2020-03-07,Placer County,Ski Lodges,78
2020-03-07,Placer County,Warehouse Stores,78
2020-03-07,Placer County,Pharmacies,96
2020-03-07,Placer County,Automotive Shops,72
2020-03-08,Placer County,Grocery Stores,89
2020-03-08,Placer County,Ski Areas,118
2020-03-08,Placer County,Big Box Stores,104
2020-03-08,Placer County,Shopping Plazas,91
2020-03-08,Placer County,Fast Food Restaurants,101
2020-03-08,Placer County,Gas Stations,95
2020-03-08,Placer County,Coffee Shops,96
2020-03-08,Placer County,Churches,83
2020-03-08,Placer County,Parks,79
2020-03-08,Placer County,American Restaurants,76
2020-03-08,Placer County,Ski Chairlifts,103
2020-03-08,Placer County,Shopping Malls,96
2020-03-08,Placer County,Hotels,114
2020-03-08,Placer County,Mexican Restaurants,104
2020-03-08,Placer County,Casinos,89
2020-03-08,Placer County,Pizza Places,96
2020-03-08,Placer County,Warehouse Stores,119
2020-03-08,Placer County,Hardware Stores,89
2020-03-08,Placer County,Bars,86
2020-03-08,Placer County,Ski Lodges,102
2020-03-09,Placer County,Grocery Stores,107
2020-03-09,Placer County,Shopping Plazas,106
2020-03-09,Placer County,Gas Stations,101
2020-03-09,Placer County,Fast Food Restaurants,103
2020-03-09,Placer County,Big Box Stores,100
2020-03-09,Placer County,Parks,104
2020-03-09,Placer County,Coffee Shops,87
2020-03-09,Placer County,American Restaurants,111
2020-03-09,Placer County,Elementary Schools,117
2020-03-09,Placer County,Automotive Shops,111
2020-03-09,Placer County,Hardware Stores,91
2020-03-09,Placer County,Pizza Places,113
2020-03-09,Placer County,Medical Centers,90
2020-03-09,Placer County,Pharmacies,100
2020-03-09,Placer County,Shopping Malls,90
2020-03-09,Placer County,Mexican Restaurants,102
2020-03-09,Placer County,Gyms,100
2020-03-09,Placer County,Churches,101
2020-03-09,Placer County,Hotels,92
2020-03-09,Placer County,Ski Areas,64
2020-03-09,Placer County,Casinos,99
2020-03-09,Placer County,Convenience Stores,97
2020-03-09,Placer County,High Schools,145
2020-03-10,Placer County,Grocery Stores,100
2020-03-10,Placer County,Shopping Plazas,104
2020-03-10,Placer County,Gas Stations,101
2020-03-10,Placer County,Parks,107
2020-03-10,Placer County,Fast Food Restaurants,86
2020-03-10,Placer County,Big Box Stores,98
2020-03-10,Placer County,Coffee Shops,102
2020-03-10,Placer County,American Restaurants,95
2020-03-10,Placer County,Elementary Schools,85
2020-03-10,Placer County,Automotive Shops,92
2020-03-10,Placer County,Pizza Places,105
2020-03-10,Placer County,Hardware Stores,87
2020-03-10,Placer County,Medical Centers,76
2020-03-10,Placer County,Churches,105
2020-03-10,Placer County,Mexican Restaurants,101
2020-03-10,Placer County,Shopping Malls,102
2020-03-10,Placer County,Golf Courses,86
2020-03-10,Placer County,Convenience Stores,89
2020-03-10,Placer County,Hotels,98
2020-03-10,Placer County,Pharmacies,78
2020-03-11,Placer County,Grocery Stores,110
2020-03-11,Placer County,Shopping Plazas,100
